ID,MONTHS_BALANCE,STATUS
5000089,0,0
5000089,-1,C
5000089,-2,X
5000089,-3,C
5000089,-4,C
5000089,-5,0
5000089,-6,C
5000089,-7,C
5000089,-8,0
5000089,-9,0
5000089,-10,C
5000089,-11,0
5000089,-12,0
5000089,-13,C
5000089,-14,C
5000089,-15,1
5000090,0,C
5000090,-1,C
5000090,-2,C
5000090,-3,0
5000090,-4,0
5000090,-5,0
5000090,-6,C
5000090,-7,0
5000090,-8,C
5000090,-9,C
5000090,-10,X
5000090,-11,C
5000090,-12,0
5000090,-13,X
5000090,-14,C
5000090,-15,C
5000090,-16,0
5000090,-17,X
5000090,-18,0
5000090,-19,0
5000090,-20,0
5000090,-21,C
5000091,0,X
5000091,-1,1
5000091,-2,1
5000091,-3,C
5000091,-4,0
5000091,-5,C
5000091,-6,0
5000091,-7,C
5000091,-8,C
5000091,-9,0
5000091,-10,1
5000091,-11,0
5000091,-12,C
5000091,-13,C
5000091,-14,C
5000091,-15,X
5000092,0,0
5000092,-1,C
5000092,-2,C
5000092,-3,C
5000092,-4,X
5000092,-5,C
5000092,-6,C
5000092,-7,0
5000092,-8,0
5000092,-9,C
5000092,-10,C
5000092,-11,C
5000093,0,X
5000093,-1,X
5000093,-2,C
5000093,-3,0
5000093,-4,0
5000093,-5,C
5000093,-6,X
5000093,-7,C
5000093,-8,C
5000093,-9,C
5000093,-10,C
5000093,-11,C
5000093,-12,C
5000093,-13,C
5000093,-14,C
5000093,-15,X
5000093,-16,X
5000093,-17,C
5000094,0,C
5000094,-1,C
5000094,-2,0
5000094,-3,C
5000094,-4,C
5000094,-5,X
5000094,-6,0
5000094,-7,C
5000094,-8,0
5000094,-9,C
5000094,-10,0
5000094,-11,X
5000094,-12,C
5000094,-13,C
5000094,-14,C
5000094,-15,C
5000094,-16,C
5000094,-17,C
5000094,-18,C
5000094,-19,0
5000094,-20,0
5000094,-21,X
5000094,-22,C
5000095,0,0
5000095,-1,0
5000095,-2,0
5000095,-3,0
5000095,-4,0
5000095,-5,0
5000095,-6,C
5000095,-7,5
5000095,-8,0
5000095,-9,0
5000095,-10,1
5000095,-11,0
5000095,-12,2
5000095,-13,1
5000095,-14,X
5000095,-15,3
5000096,0,C
5000096,-1,0
5000096,-2,C
5000096,-3,C
5000096,-4,3
5000096,-5,C
5000096,-6,0
5000096,-7,0
5000096,-8,0
5000096,-9,X
5000096,-10,0
5000096,-11,C
5000096,-12,0
5000096,-13,0
5000096,-14,C
5000096,-15,1
5000096,-16,C
5000096,-17,C
5000096,-18,C
5000096,-19,C
5000096,-20,C
5000096,-21,C
5000096,-22,C
5000096,-23,0
5000097,0,0
5000097,-1,X
5000097,-2,0
5000097,-3,0
5000097,-4,0
5000097,-5,2
5000097,-6,C
5000097,-7,4
5000097,-8,C
5000097,-9,X
5000097,-10,C
5000097,-11,C
5000097,-12,0
5000097,-13,C
5000097,-14,0
5000097,-15,0
5000097,-16,C
5000097,-17,0
5000097,-18,0
5000097,-19,C
5000098,0,C
5000098,-1,0
5000098,-2,5
5000098,-3,0
5000098,-4,0
5000098,-5,0
5000098,-6,4
5000098,-7,X
5000098,-8,0
5000098,-9,0
5000098,-10,C
5000098,-11,C
5000098,-12,0
5000098,-13,X
5000098,-14,C
5000098,-15,0
5000098,-16,1
5000098,-17,C
5000098,-18,C
5000098,-19,1
5000098,-20,C
5000099,0,0
5000099,-1,C
5000099,-2,C
5000099,-3,C
5000099,-4,0
5000099,-5,C
5000099,-6,X
5000099,-7,0
5000099,-8,C
5000099,-9,0
5000099,-10,C
5000099,-11,C
5000099,-12,C
5000099,-13,X
5000099,-14,X
5000099,-15,1
5000100,0,C
5000100,-1,C
5000100,-2,0
5000100,-3,X
5000100,-4,C
5000100,-5,C
5000100,-6,X
5000100,-7,0
5000100,-8,X
5000100,-9,C
5000100,-10,0
5000100,-11,C
5000100,-12,C
5000100,-13,C
5000100,-14,X
5000100,-15,C
5000100,-16,C
5000100,-17,0
5000101,0,X
5000101,-1,1
5000101,-2,0
5000101,-3,C
5000101,-4,X
5000101,-5,X
5000101,-6,0
5000101,-7,C
5000101,-8,0
5000101,-9,X
5000101,-10,C
5000101,-11,X
5000102,0,0
5000102,-1,X
5000102,-2,C
5000102,-3,0
5000102,-4,X
5000102,-5,X
5000102,-6,C
5000102,-7,0
5000102,-8,C
5000102,-9,C
5000102,-10,0
5000102,-11,X
5000102,-12,C
5000103,0,0
5000103,-1,0
5000103,-2,0
5000103,-3,C
5000103,-4,0
5000103,-5,C
5000103,-6,C
5000103,-7,C
5000103,-8,0
5000103,-9,0
5000103,-10,C
5000103,-11,C
5000103,-12,C
5000103,-13,X
5000103,-14,0
5000104,0,0
5000104,-1,0
5000104,-2,C
5000104,-3,C
5000104,-4,C
5000104,-5,0
5000104,-6,C
5000104,-7,C
5000104,-8,C
5000104,-9,0
5000104,-10,0
5000104,-11,C
5000105,0,C
5000105,-1,C
5000105,-2,0
5000105,-3,1
5000105,-4,0
5000105,-5,C
5000105,-6,C
5000105,-7,C
5000105,-8,C
5000105,-9,C
5000105,-10,C
5000105,-11,C
5000105,-12,0
5000105,-13,C
5000105,-14,0
5000105,-15,X
5000105,-16,X
5000105,-17,C
5000106,0,C
5000106,-1,C
5000106,-2,0
5000106,-3,C
5000106,-4,C
5000106,-5,X
5000106,-6,X
5000106,-7,0
5000106,-8,0
5000106,-9,X
5000106,-10,0
5000106,-11,C
5000106,-12,0
5000106,-13,C
5000106,-14,0
5000106,-15,0
5000106,-16,0
5000106,-17,C
5000107,0,0
5000107,-1,C
5000107,-2,C
5000107,-3,0
5000107,-4,C
5000107,-5,X
5000107,-6,0
5000107,-7,C
5000107,-8,0
5000107,-9,C
5000107,-10,C
5000107,-11,C
5000107,-12,0
5000107,-13,X
5000107,-14,C
5000107,-15,C
5000108,0,C
5000108,-1,0
5000108,-2,0
5000108,-3,1
5000108,-4,0
5000108,-5,C
5000108,-6,C
5000108,-7,0
5000108,-8,C
5000108,-9,0
5000108,-10,X
5000108,-11,C
5000108,-12,X
5000108,-13,1
5000108,-14,1
5000108,-15,1
5000108,-16,0
5000109,0,C
5000109,-1,0
5000109,-2,0
5000109,-3,0
5000109,-4,1
5000109,-5,C
5000109,-6,C
5000109,-7,X
5000109,-8,0
5000109,-9,C
5000109,-10,0
5000109,-11,C
5000109,-12,C
5000109,-13,X
5000109,-14,C
5000109,-15,0
5000110,0,C
5000110,-1,C
5000110,-2,C
5000110,-3,0
5000110,-4,0
5000110,-5,1
5000110,-6,C
5000110,-7,C
5000110,-8,0
5000110,-9,C
5000110,-10,C
5000110,-11,0
5000110,-12,C
5000110,-13,C
5000110,-14,0
5000110,-15,C
5000110,-16,C
5000110,-17,0
5000110,-18,X
5000110,-19,C
5000110,-20,1
5000110,-21,C
5000111,0,X
5000111,-1,C
5000111,-2,0
5000111,-3,0
5000111,-4,C
5000111,-5,0
5000111,-6,C
5000111,-7,0
5000111,-8,C
5000111,-9,C
5000111,-10,C
5000111,-11,0
5000111,-12,C
5000111,-13,C
5000111,-14,0
5000111,-15,C
5000111,-16,C
5000111,-17,C
5000111,-18,C
5000111,-19,C
5000112,0,0
5000112,-1,C
5000112,-2,C
5000112,-3,C
5000112,-4,0
5000112,-5,C
5000112,-6,0
5000112,-7,C
5000112,-8,0
5000112,-9,X
5000112,-10,0
5000112,-11,C
5000112,-12,0
5000112,-13,0
5000112,-14,C
5000112,-15,C
5000112,-16,C
5000112,-17,X
5000112,-18,0
5000112,-19,X
5000112,-20,0
5000112,-21,C
5000113,0,0
5000113,-1,0
5000113,-2,C
5000113,-3,0
5000113,-4,C
5000113,-5,C
5000113,-6,C
5000113,-7,X
5000113,-8,C
5000113,-9,0
5000113,-10,1
5000113,-11,0
5000113,-12,C
5000113,-13,C
5000113,-14,0
5000113,-15,0
5000113,-16,C
5000113,-17,0
5000113,-18,X
5000113,-19,C
5000113,-20,C
5000113,-21,C
5000114,0,C
5000114,-1,C
5000114,-2,C
5000114,-3,C
5000114,-4,C
5000114,-5,C
5000114,-6,C
5000114,-7,X
5000114,-8,C
5000114,-9,0
5000114,-10,0
5000114,-11,C
5000115,0,C
5000115,-1,X
5000115,-2,0
5000115,-3,X
5000115,-4,C
5000115,-5,C
5000115,-6,C
5000115,-7,C
5000115,-8,C
5000115,-9,X
5000115,-10,0
5000115,-11,C
5000115,-12,0
5000115,-13,0
5000115,-14,X
5000115,-15,C
5000115,-16,C
5000115,-17,X
5000115,-18,C
5000115,-19,0
5000116,0,0
5000116,-1,0
5000116,-2,C
5000116,-3,C
5000116,-4,C
5000116,-5,C
5000116,-6,X
5000116,-7,C
5000116,-8,X
5000116,-9,X
5000116,-10,C
5000116,-11,0
5000116,-12,C
5000116,-13,0
5000116,-14,C
5000116,-15,0
5000116,-16,0
5000116,-17,C
5000116,-18,C
5000116,-19,X
5000116,-20,C
5000116,-21,1
5000116,-22,0
5000116,-23,C
5000117,0,X
5000117,-1,0
5000117,-2,0
5000117,-3,0
5000117,-4,X
5000117,-5,C
5000117,-6,C
5000117,-7,1
5000117,-8,C
5000117,-9,C
5000117,-10,1
5000117,-11,C
5000117,-12,C
5000117,-13,0
5000118,0,C
5000118,-1,X
5000118,-2,C
5000118,-3,C
5000118,-4,C
5000118,-5,C
5000118,-6,C
5000118,-7,0
5000118,-8,0
5000118,-9,C
5000118,-10,C
5000118,-11,C
5000118,-12,0
5000118,-13,0
5000118,-14,0
5000118,-15,C
5000118,-16,C
5000118,-17,C
5000118,-18,0
5000119,0,C
5000119,-1,0
5000119,-2,X
5000119,-3,0
5000119,-4,C
5000119,-5,C
5000119,-6,X
5000119,-7,C
5000119,-8,C
5000119,-9,C
5000119,-10,0
5000119,-11,C
5000119,-12,C
5000119,-13,0
5000119,-14,0
5000119,-15,C
5000119,-16,X
5000119,-17,C
5000119,-18,C
5000119,-19,0
5000119,-20,0
5000119,-21,C
5000119,-22,0
5000120,0,0
5000120,-1,C
5000120,-2,1
5000120,-3,0
5000120,-4,C
5000120,-5,C
5000120,-6,0
5000120,-7,C
5000120,-8,C
5000120,-9,0
5000120,-10,C
5000120,-11,1
5000121,0,C
5000121,-1,0
5000121,-2,C
5000121,-3,C
5000121,-4,X
5000121,-5,0
5000121,-6,C
5000121,-7,C
5000121,-8,X
5000121,-9,0
5000121,-10,0
5000121,-11,C
5000121,-12,0
5000121,-13,C
5000121,-14,X
5000121,-15,0
5000121,-16,0
5000121,-17,C
5000122,0,X
5000122,-1,1
5000122,-2,C
5000122,-3,X
5000122,-4,0
5000122,-5,X
5000122,-6,C
5000122,-7,0
5000122,-8,1
5000122,-9,1
5000122,-10,0
5000122,-11,C
5000122,-12,X
5000122,-13,0
5000122,-14,0
5000123,0,X
5000123,-1,C
5000123,-2,0
5000123,-3,C
5000123,-4,X
5000123,-5,C
5000123,-6,0
5000123,-7,1
5000123,-8,0
5000123,-9,0
5000123,-10,0
5000123,-11,X
5000123,-12,0
5000123,-13,C
5000123,-14,0
5000123,-15,0
5000123,-16,C
5000123,-17,0
5000123,-18,X
5000123,-19,0
5000123,-20,0
5000123,-21,C
5000123,-22,X
5000124,0,0
5000124,-1,0
5000124,-2,C
5000124,-3,C
5000124,-4,1
5000124,-5,X
5000124,-6,C
5000124,-7,C
5000124,-8,C
5000124,-9,C
5000124,-10,0
5000124,-11,0
5000124,-12,0
5000124,-13,X
5000124,-14,C
5000124,-15,X
5000124,-16,C
5000124,-17,C
5000124,-18,X
5000124,-19,0
5000125,0,C
5000125,-1,X
5000125,-2,C
5000125,-3,0
5000125,-4,C
5000125,-5,C
5000125,-6,C
5000125,-7,0
5000125,-8,C
5000125,-9,C
5000125,-10,0
5000125,-11,0
5000125,-12,C
5000125,-13,0
5000125,-14,X
5000125,-15,0
5000125,-16,C
5000125,-17,1
5000125,-18,X
5000125,-19,0
5000125,-20,C
5000125,-21,X
5000126,0,0
5000126,-1,0
5000126,-2,0
5000126,-3,C
5000126,-4,C
5000126,-5,0
5000126,-6,C
5000126,-7,0
5000126,-8,C
5000126,-9,C
5000126,-10,C
5000126,-11,C
5000126,-12,C
5000126,-13,C
5000126,-14,X
5000126,-15,C
5000126,-16,X
5000126,-17,0
5000126,-18,0
5000127,0,C
5000127,-1,0
5000127,-2,C
5000127,-3,C
5000127,-4,1
5000127,-5,0
5000127,-6,0
5000127,-7,C
5000127,-8,X
5000127,-9,0
5000127,-10,1
5000127,-11,X
5000127,-12,0
5000127,-13,C
5000127,-14,0
5000127,-15,C
5000127,-16,C
5000128,0,1
5000128,-1,0
5000128,-2,C
5000128,-3,X
5000128,-4,0
5000128,-5,0
5000128,-6,X
5000128,-7,C
5000128,-8,C
5000128,-9,C
5000128,-10,0
5000128,-11,X
5000128,-12,1
5000128,-13,C
5000128,-14,C
5000128,-15,0
5000128,-16,0
5000128,-17,C
5000128,-18,C
5000128,-19,C
5000128,-20,C
5000129,0,0
5000129,-1,C
5000129,-2,0
5000129,-3,0
5000129,-4,C
5000129,-5,0
5000129,-6,2
5000129,-7,C
5000129,-8,0
5000129,-9,0
5000129,-10,0
5000129,-11,C
5000129,-12,0
5000129,-13,C
5000129,-14,X
5000129,-15,C
5000129,-16,X
5000129,-17,5
5000130,0,0
5000130,-1,0
5000130,-2,C
5000130,-3,X
5000130,-4,C
5000130,-5,X
5000130,-6,C
5000130,-7,0
5000130,-8,C
5000130,-9,C
5000130,-10,C
5000130,-11,X
5000131,0,C
5000131,-1,X
5000131,-2,C
5000131,-3,C
5000131,-4,C
5000131,-5,C
5000131,-6,0
5000131,-7,C
5000131,-8,0
5000131,-9,X
5000131,-10,C
5000131,-11,1
5000132,0,0
5000132,-1,0
5000132,-2,C
5000132,-3,0
5000132,-4,C
5000132,-5,0
5000132,-6,C
5000132,-7,0
5000132,-8,C
5000132,-9,C
5000132,-10,5
5000132,-11,0
5000132,-12,4
5000132,-13,1
5000132,-14,0
5000132,-15,C
5000132,-16,0
5000132,-17,C
5000132,-18,C
5000133,0,C
5000133,-1,0
5000133,-2,C
5000133,-3,0
5000133,-4,X
5000133,-5,0
5000133,-6,C
5000133,-7,C
5000133,-8,C
5000133,-9,0
5000133,-10,C
5000133,-11,C
5000133,-12,C
5000133,-13,C
5000133,-14,1
5000133,-15,0
5000133,-16,C
5000134,0,C
5000134,-1,C
5000134,-2,0
5000134,-3,0
5000134,-4,X
5000134,-5,C
5000134,-6,0
5000134,-7,C
5000134,-8,C
5000134,-9,X
5000134,-10,C
5000134,-11,C
5000134,-12,X
5000134,-13,C
5000134,-14,X
5000134,-15,C
5000134,-16,C
5000134,-17,C
5000134,-18,C
5000134,-19,1
5000134,-20,X
5000134,-21,0
5000135,0,C
5000135,-1,0
5000135,-2,X
5000135,-3,0
5000135,-4,0
5000135,-5,0
5000135,-6,X
5000135,-7,C
5000135,-8,0
5000135,-9,C
5000135,-10,C
5000135,-11,X
5000135,-12,X
5000135,-13,0
5000135,-14,C
5000135,-15,C
5000135,-16,C
5000135,-17,C
5000135,-18,C
5000135,-19,C
5000135,-20,C
5000135,-21,0
5000136,0,3
5000136,-1,C
5000136,-2,C
5000136,-3,C
5000136,-4,C
5000136,-5,X
5000136,-6,0
5000136,-7,C
5000136,-8,C
5000136,-9,C
5000136,-10,0
5000136,-11,C
5000136,-12,X
5000136,-13,C
5000136,-14,C
5000136,-15,0
5000137,0,0
5000137,-1,C
5000137,-2,1
5000137,-3,C
5000137,-4,0
5000137,-5,C
5000137,-6,C
5000137,-7,C
5000137,-8,0
5000137,-9,C
5000137,-10,C
5000137,-11,0
5000137,-12,1
5000137,-13,0
5000137,-14,C
5000137,-15,0
5000137,-16,C
5000137,-17,C
5000137,-18,0
5000137,-19,0
5000137,-20,C
5000137,-21,1
5000138,0,C
5000138,-1,C
5000138,-2,C
5000138,-3,0
5000138,-4,2
5000138,-5,C
5000138,-6,0
5000138,-7,C
5000138,-8,C
5000138,-9,0
5000138,-10,1
5000138,-11,C
5000138,-12,0
5000139,0,0
5000139,-1,X
5000139,-2,C
5000139,-3,0
5000139,-4,C
5000139,-5,C
5000139,-6,C
5000139,-7,X
5000139,-8,0
5000139,-9,C
5000139,-10,0
5000139,-11,0
5000139,-12,0
5000139,-13,0
5000139,-14,0
5000139,-15,0
5000139,-16,X
5000139,-17,0
5000139,-18,C
5000139,-19,C
5000139,-20,X
5000139,-21,C
5000140,0,X
5000140,-1,C
5000140,-2,0
5000140,-3,0
5000140,-4,0
5000140,-5,C
5000140,-6,C
5000140,-7,C
5000140,-8,X
5000140,-9,C
5000140,-10,1
5000140,-11,0
5000140,-12,0
5000140,-13,1
5000140,-14,X
5000140,-15,C
5000140,-16,C
5000140,-17,0
5000141,0,C
5000141,-1,0
5000141,-2,0
5000141,-3,C
5000141,-4,0
5000141,-5,C
5000141,-6,C
5000141,-7,C
5000141,-8,X
5000141,-9,C
5000141,-10,C
5000141,-11,C
5000141,-12,0
5000141,-13,X
5000141,-14,X
5000141,-15,0
5000141,-16,C
5000141,-17,0
5000141,-18,X
5000141,-19,0
5000142,0,X
5000142,-1,C
5000142,-2,X
5000142,-3,C
5000142,-4,X
5000142,-5,X
5000142,-6,0
5000142,-7,C
5000142,-8,X
5000142,-9,C
5000142,-10,0
5000142,-11,X
5000142,-12,0
5000142,-13,X
5000142,-14,0
5000143,0,1
5000143,-1,2
5000143,-2,1
5000143,-3,C
5000143,-4,X
5000143,-5,0
5000143,-6,0
5000143,-7,0
5000143,-8,4
5000143,-9,C
5000143,-10,0
5000143,-11,0
5000143,-12,C
5000143,-13,0
5000143,-14,X
5000143,-15,C
5000143,-16,0
5000143,-17,X
5000143,-18,C
5000143,-19,4
5000143,-20,X
5000143,-21,1
5000144,0,C
5000144,-1,C
5000144,-2,C
5000144,-3,C
5000144,-4,C
5000144,-5,0
5000144,-6,C
5000144,-7,C
5000144,-8,C
5000144,-9,1
5000144,-10,C
5000144,-11,C
5000144,-12,C
5000144,-13,C
5000144,-14,C
5000144,-15,C
5000144,-16,C
5000145,0,C
5000145,-1,C
5000145,-2,0
5000145,-3,C
5000145,-4,0
5000145,-5,X
5000145,-6,C
5000145,-7,C
5000145,-8,0
5000145,-9,C
5000145,-10,0
5000145,-11,C
5000145,-12,C
5000145,-13,X
5000145,-14,X
5000146,0,0
5000146,-1,0
5000146,-2,X
5000146,-3,C
5000146,-4,X
5000146,-5,C
5000146,-6,0
5000146,-7,C
5000146,-8,C
5000146,-9,C
5000146,-10,X
5000146,-11,C
5000146,-12,C
5000146,-13,0
5000146,-14,C
5000146,-15,C
5000146,-16,0
5000146,-17,1
5000146,-18,C
5000146,-19,0
5000146,-20,0
5000146,-21,0
5000146,-22,X
5000147,0,0
5000147,-1,0
5000147,-2,0
5000147,-3,0
5000147,-4,C
5000147,-5,C
5000147,-6,0
5000147,-7,0
5000147,-8,0
5000147,-9,0
5000147,-10,X
5000147,-11,1
5000147,-12,C
5000147,-13,C
5000147,-14,0
5000147,-15,2
5000147,-16,C
5000147,-17,0
5000147,-18,0
5000147,-19,C
5000147,-20,0
5000147,-21,0
5000148,0,C
5000148,-1,0
5000148,-2,C
5000148,-3,0
5000148,-4,C
5000148,-5,C
5000148,-6,C
5000148,-7,C
5000148,-8,X
5000148,-9,0
5000148,-10,C
5000148,-11,C
5000148,-12,C
5000148,-13,X
5000148,-14,1
5000148,-15,X
5000148,-16,C
5000148,-17,0
5000148,-18,X
5000148,-19,0
5000148,-20,C
5000148,-21,0
5000149,0,0
5000149,-1,C
5000149,-2,0
5000149,-3,C
5000149,-4,0
5000149,-5,0
5000149,-6,1
5000149,-7,C
5000149,-8,C
5000149,-9,C
5000149,-10,X
5000149,-11,0
5000149,-12,C
5000149,-13,0
5000149,-14,C
5000149,-15,0
5000150,0,X
5000150,-1,0
5000150,-2,C
5000150,-3,1
5000150,-4,0
5000150,-5,C
5000150,-6,C
5000150,-7,C
5000150,-8,0
5000150,-9,X
5000150,-10,C
5000150,-11,C
5000150,-12,0
5000150,-13,0
5000150,-14,0
5000150,-15,X
5000150,-16,0
5000151,0,X
5000151,-1,X
5000151,-2,0
5000151,-3,C
5000151,-4,C
5000151,-5,C
5000151,-6,0
5000151,-7,0
5000151,-8,0
5000151,-9,C
5000151,-10,X
5000151,-11,C
5000151,-12,C
5000151,-13,X
5000152,0,0
5000152,-1,C
5000152,-2,C
5000152,-3,C
5000152,-4,X
5000152,-5,0
5000152,-6,C
5000152,-7,C
5000152,-8,C
5000152,-9,C
5000152,-10,C
5000152,-11,0
5000152,-12,C
5000152,-13,C
5000152,-14,X
5000152,-15,X
5000153,0,1
5000153,-1,X
5000153,-2,C
5000153,-3,C
5000153,-4,C
5000153,-5,C
5000153,-6,C
5000153,-7,X
5000153,-8,C
5000153,-9,0
5000153,-10,1
5000153,-11,0
5000153,-12,C
5000153,-13,0
5000153,-14,0
5000154,0,0
5000154,-1,C
5000154,-2,C
5000154,-3,C
5000154,-4,C
5000154,-5,0
5000154,-6,0
5000154,-7,0
5000154,-8,2
5000154,-9,0
5000154,-10,C
5000154,-11,X
5000154,-12,C
5000154,-13,0
5000154,-14,C
5000154,-15,0
5000154,-16,C
5000154,-17,0
5000154,-18,0
5000154,-19,C
5000154,-20,C
5000155,0,0
5000155,-1,C
5000155,-2,0
5000155,-3,X
5000155,-4,0
5000155,-5,2
5000155,-6,2
5000155,-7,C
5000155,-8,C
5000155,-9,C
5000155,-10,C
5000155,-11,0
5000155,-12,0
5000155,-13,C
5000155,-14,1
5000155,-15,2
5000156,0,C
5000156,-1,C
5000156,-2,0
5000156,-3,X
5000156,-4,C
5000156,-5,C
5000156,-6,0
5000156,-7,C
5000156,-8,1
5000156,-9,C
5000156,-10,C
5000156,-11,0
5000156,-12,C
5000156,-13,0
5000157,0,C
5000157,-1,C
5000157,-2,C
5000157,-3,C
5000157,-4,C
5000157,-5,0
5000157,-6,C
5000157,-7,C
5000157,-8,C
5000157,-9,C
5000157,-10,C
5000157,-11,C
5000157,-12,0
5000157,-13,C
5000157,-14,C
5000157,-15,C
5000158,0,C
5000158,-1,0
5000158,-2,C
5000158,-3,C
5000158,-4,X
5000158,-5,C
5000158,-6,X
5000158,-7,C
5000158,-8,C
5000158,-9,C
5000158,-10,0
5000158,-11,0
5000159,0,C
5000159,-1,C
5000159,-2,C
5000159,-3,C
5000159,-4,C
5000159,-5,1
5000159,-6,C
5000159,-7,X
5000159,-8,C
5000159,-9,C
5000159,-10,C
5000159,-11,C
5000159,-12,0
5000159,-13,0
5000159,-14,0
5000159,-15,C
5000159,-16,C
5000159,-17,0
5000159,-18,0
5000159,-19,X
5000159,-20,C
5000159,-21,C
5000160,0,C
5000160,-1,C
5000160,-2,C
5000160,-3,0
5000160,-4,C
5000160,-5,0
5000160,-6,0
5000160,-7,C
5000160,-8,C
5000160,-9,C
5000160,-10,0
5000160,-11,C
5000160,-12,C
5000160,-13,C
5000161,0,X
5000161,-1,0
5000161,-2,C
5000161,-3,X
5000161,-4,0
5000161,-5,X
5000161,-6,X
5000161,-7,C
5000161,-8,0
5000161,-9,C
5000161,-10,0
5000161,-11,0
5000161,-12,C
5000161,-13,C
5000161,-14,C
5000162,0,X
5000162,-1,C
5000162,-2,C
5000162,-3,C
5000162,-4,X
5000162,-5,0
5000162,-6,C
5000162,-7,C
5000162,-8,0
5000162,-9,0
5000162,-10,C
5000162,-11,C
5000162,-12,X
5000163,0,C
5000163,-1,C
5000163,-2,0
5000163,-3,C
5000163,-4,C
5000163,-5,C
5000163,-6,X
5000163,-7,C
5000163,-8,0
5000163,-9,C
5000163,-10,C
5000163,-11,C
5000163,-12,C
5000163,-13,0
5000163,-14,C
5000163,-15,0
5000163,-16,C
5000164,0,0
5000164,-1,C
5000164,-2,C
5000164,-3,C
5000164,-4,C
5000164,-5,0
5000164,-6,0
5000164,-7,C
5000164,-8,0
5000164,-9,C
5000164,-10,C
5000164,-11,C
5000164,-12,C
5000164,-13,X
5000164,-14,C
5000164,-15,0
5000164,-16,0
5000164,-17,0
5000164,-18,X
5000164,-19,C
5000165,0,C
5000165,-1,X
5000165,-2,X
5000165,-3,0
5000165,-4,0
5000165,-5,0
5000165,-6,0
5000165,-7,C
5000165,-8,X
5000165,-9,X
5000165,-10,C
5000165,-11,C
5000165,-12,0
5000165,-13,C
5000165,-14,C
5000165,-15,C
5000165,-16,C
5000165,-17,C
5000165,-18,C
5000165,-19,C
5000166,0,X
5000166,-1,C
5000166,-2,C
5000166,-3,C
5000166,-4,X
5000166,-5,X
5000166,-6,C
5000166,-7,C
5000166,-8,X
5000166,-9,C
5000166,-10,C
5000166,-11,0
5000166,-12,C
5000166,-13,X
5000166,-14,C
5000166,-15,C
5000166,-16,X
5000166,-17,0
5000166,-18,C
5000166,-19,C
5000166,-20,C
5000166,-21,C
5000167,0,1
5000167,-1,X
5000167,-2,0
5000167,-3,X
5000167,-4,C
5000167,-5,0
5000167,-6,0
5000167,-7,C
5000167,-8,C
5000167,-9,0
5000167,-10,X
5000167,-11,0
5000167,-12,C
5000167,-13,C
5000167,-14,X
5000167,-15,0
5000168,0,0
5000168,-1,C
5000168,-2,1
5000168,-3,C
5000168,-4,C
5000168,-5,0
5000168,-6,X
5000168,-7,0
5000168,-8,X
5000168,-9,C
5000168,-10,C
5000168,-11,0
5000168,-12,C
5000168,-13,C
5000168,-14,X
5000169,0,C
5000169,-1,0
5000169,-2,C
5000169,-3,C
5000169,-4,C
5000169,-5,0
5000169,-6,0
5000169,-7,0
5000169,-8,C
5000169,-9,C
5000169,-10,C
5000169,-11,1
5000169,-12,C
5000169,-13,C
5000169,-14,C
5000169,-15,C
5000169,-16,0
5000169,-17,0
5000170,0,C
5000170,-1,X
5000170,-2,X
5000170,-3,0
5000170,-4,C
5000170,-5,0
5000170,-6,0
5000170,-7,X
5000170,-8,X
5000170,-9,0
5000170,-10,0
5000170,-11,C
5000171,0,0
5000171,-1,C
5000171,-2,C
5000171,-3,C
5000171,-4,0
5000171,-5,C
5000171,-6,C
5000171,-7,0
5000171,-8,C
5000171,-9,C
5000171,-10,C
5000171,-11,C
5000171,-12,0
5000171,-13,X
5000171,-14,X
5000171,-15,C
5000171,-16,C
5000172,0,C
5000172,-1,C
5000172,-2,C
5000172,-3,C
5000172,-4,0
5000172,-5,X
5000172,-6,C
5000172,-7,X
5000172,-8,0
5000172,-9,X
5000172,-10,C
5000172,-11,0
5000173,0,C
5000173,-1,C
5000173,-2,0
5000173,-3,0
5000173,-4,1
5000173,-5,X
5000173,-6,C
5000173,-7,0
5000173,-8,C
5000173,-9,0
5000173,-10,C
5000173,-11,0
5000173,-12,X
5000173,-13,C
5000173,-14,C
5000173,-15,1
5000173,-16,C
5000173,-17,C
5000173,-18,0
5000173,-19,0
5000173,-20,C
5000173,-21,0
5000174,0,0
5000174,-1,0
5000174,-2,C
5000174,-3,C
5000174,-4,X
5000174,-5,C
5000174,-6,C
5000174,-7,C
5000174,-8,1
5000174,-9,X
5000174,-10,0
5000174,-11,X
5000174,-12,X
5000174,-13,0
5000174,-14,C
5000174,-15,C
5000174,-16,X
5000174,-17,0
5000174,-18,C
5000174,-19,C
5000174,-20,0
5000175,0,C
5000175,-1,0
5000175,-2,0
5000175,-3,C
5000175,-4,0
5000175,-5,X
5000175,-6,C
5000175,-7,X
5000175,-8,C
5000175,-9,C
5000175,-10,C
5000175,-11,C
5000175,-12,C
5000175,-13,C
5000175,-14,C
5000175,-15,C
5000175,-16,C
5000175,-17,C
5000175,-18,0
5000175,-19,X
5000176,0,X
5000176,-1,0
5000176,-2,0
5000176,-3,X
5000176,-4,C
5000176,-5,C
5000176,-6,1
5000176,-7,0
5000176,-8,C
5000176,-9,1
5000176,-10,X
5000176,-11,0
5000176,-12,X
5000176,-13,X
5000176,-14,C
5000176,-15,1
5000176,-16,C
